episode,epsilon,total_reward,steps,success,wall_hits,penalty_entries,key_obtained,energy_left,end_event,active_traces_max
1072,0.9736,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1073,0.9736,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1074,0.9735,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1075,0.9735,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
1076,0.9735,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1077,0.9735,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1078,0.9734,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1079,0.9734,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1080,0.9734,-158.0,50,0,22,0,0,0,ENERGY_DEPLETED,8
1081,0.9734,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1082,0.9734,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
1083,0.9733,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1084,0.9733,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
1085,0.9733,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
1086,0.9733,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1087,0.9732,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1088,0.9732,-158.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
1089,0.9732,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1090,0.9732,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED,8
1091,0.9731,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1092,0.9731,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1093,0.9731,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1094,0.9731,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1095,0.973,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1096,0.973,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1097,0.973,-146.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1098,0.973,-158.0,50,0,22,0,0,0,ENERGY_DEPLETED,8
1099,0.9729,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1100,0.9729,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1101,0.9729,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1102,0.9729,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
1103,0.9728,-182.0,50,0,28,0,0,0,ENERGY_DEPLETED,8
1104,0.9728,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1105,0.9728,-166.0,50,0,24,0,0,0,ENERGY_DEPLETED,8
1106,0.9728,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1107,0.9727,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1108,0.9727,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
1109,0.9727,-154.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
1110,0.9727,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1111,0.9726,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
1112,0.9726,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1113,0.9726,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
1114,0.9726,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1115,0.9725,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
1116,0.9725,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1117,0.9725,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1118,0.9725,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
1119,0.9725,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1120,0.9724,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1121,0.9724,-129.0,50,0,8,3,0,0,ENERGY_DEPLETED,8
1122,0.9724,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1123,0.9724,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1124,0.9723,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
1125,0.9723,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1126,0.9723,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1127,0.9723,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1128,0.9722,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1129,0.9722,-146.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1130,0.9722,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED,8
1131,0.9722,-122.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1132,0.9721,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1133,0.9721,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1134,0.9721,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1135,0.9721,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1136,0.972,-158.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
1137,0.972,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1138,0.972,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
1139,0.972,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1140,0.9719,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1141,0.9719,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1142,0.9719,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1143,0.9719,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
1144,0.9718,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1145,0.9718,-170.0,50,0,25,0,0,0,ENERGY_DEPLETED,8
1146,0.9718,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1147,0.9718,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
1148,0.9717,-122.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1149,0.9717,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1150,0.9717,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1151,0.9717,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
1152,0.9717,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1153,0.9716,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1154,0.9716,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1155,0.9716,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1156,0.9716,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1157,0.9715,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
1158,0.9715,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED,8
1159,0.9715,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
1160,0.9715,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
1161,0.9714,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1162,0.9714,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1163,0.9714,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1164,0.9714,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1165,0.9713,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1166,0.9713,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1167,0.9713,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1168,0.9713,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1169,0.9712,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1170,0.9712,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1171,0.9712,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
1172,0.9712,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1173,0.9711,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1174,0.9711,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1175,0.9711,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1176,0.9711,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1177,0.971,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1178,0.971,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1179,0.971,-158.0,50,0,22,0,0,0,ENERGY_DEPLETED,8
1180,0.971,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1181,0.9709,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1182,0.9709,-158.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
1183,0.9709,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1184,0.9709,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1185,0.9709,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1186,0.9708,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1187,0.9708,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED,8
1188,0.9708,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1189,0.9708,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1190,0.9707,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1191,0.9707,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1192,0.9707,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1193,0.9707,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1194,0.9706,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1195,0.9706,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1196,0.9706,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1197,0.9706,-138.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
1198,0.9705,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
1199,0.9705,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1200,0.9705,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1201,0.9705,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1202,0.9704,-130.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1203,0.9704,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1204,0.9704,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
1205,0.9704,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1206,0.9703,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1207,0.9703,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1208,0.9703,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
1209,0.9703,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1210,0.9702,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1211,0.9702,-158.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
1212,0.9702,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1213,0.9702,-98.0,50,0,7,0,0,0,ENERGY_DEPLETED,8
1214,0.9701,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1215,0.9701,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED,8
1216,0.9701,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1217,0.9701,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1218,0.9701,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1219,0.97,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1220,0.97,-76.0,50,0,13,0,1,0,ENERGY_DEPLETED,8
1221,0.97,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED,8
1222,0.97,-146.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1223,0.9699,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1224,0.9699,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1225,0.9699,-158.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
1226,0.9699,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1227,0.9698,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1228,0.9698,-158.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
1229,0.9698,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
1230,0.9698,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1231,0.9697,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
1232,0.9697,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1233,0.9697,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1234,0.9697,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1235,0.9696,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1236,0.9696,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1237,0.9696,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1238,0.9696,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
1239,0.9695,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1240,0.9695,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1241,0.9695,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
1242,0.9695,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1243,0.9694,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
1244,0.9694,-90.0,50,0,5,0,0,0,ENERGY_DEPLETED,8
1245,0.9694,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1246,0.9694,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1247,0.9693,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1248,0.9693,-106.0,50,0,8,0,0,0,ENERGY_DEPLETED,8
1249,0.9693,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1250,0.9693,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1251,0.9693,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1252,0.9692,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1253,0.9692,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1254,0.9692,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1255,0.9692,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1256,0.9691,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED,8
1257,0.9691,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1258,0.9691,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1259,0.9691,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1260,0.969,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1261,0.969,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
1262,0.969,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED,8
1263,0.969,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1264,0.9689,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1265,0.9689,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1266,0.9689,-162.0,50,0,23,0,0,0,ENERGY_DEPLETED,8
1267,0.9689,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1268,0.9688,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1269,0.9688,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1270,0.9688,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1271,0.9688,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
1272,0.9687,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
1273,0.9687,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
1274,0.9687,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1275,0.9687,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
1276,0.9686,-138.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
1277,0.9686,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1278,0.9686,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1279,0.9686,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1280,0.9686,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
1281,0.9685,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1282,0.9685,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
1283,0.9685,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1284,0.9685,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
1285,0.9684,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1286,0.9684,-206.0,50,0,33,0,0,0,ENERGY_DEPLETED,8
1287,0.9684,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
1288,0.9684,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
1289,0.9683,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
1290,0.9683,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1291,0.9683,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED,8
1292,0.9683,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1293,0.9682,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1294,0.9682,-162.0,50,0,22,0,0,0,ENERGY_DEPLETED,8
1295,0.9682,-166.0,50,0,23,0,0,0,ENERGY_DEPLETED,8
1296,0.9682,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1297,0.9681,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1298,0.9681,-174.0,50,0,25,0,0,0,ENERGY_DEPLETED,8
1299,0.9681,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1300,0.9681,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
1301,0.968,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1302,0.968,-98.0,50,0,7,0,0,0,ENERGY_DEPLETED,8
1303,0.968,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
1304,0.968,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED,8
1305,0.9679,-158.0,50,0,13,4,0,0,ENERGY_DEPLETED,8
1306,0.9679,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1307,0.9679,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED,8
1308,0.9679,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1309,0.9678,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1310,0.9678,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1311,0.9678,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1312,0.9678,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1313,0.9678,-130.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1314,0.9677,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1315,0.9677,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1316,0.9677,-110.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
1317,0.9677,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1318,0.9676,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1319,0.9676,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
1320,0.9676,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1321,0.9676,-130.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1322,0.9675,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1323,0.9675,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
1324,0.9675,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1325,0.9675,-110.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
1326,0.9674,-162.0,50,0,23,0,0,0,ENERGY_DEPLETED,8
1327,0.9674,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1328,0.9674,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1329,0.9674,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
1330,0.9673,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
1331,0.9673,-130.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1332,0.9673,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
1333,0.9673,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
1334,0.9672,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1335,0.9672,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1336,0.9672,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1337,0.9672,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1338,0.9671,-174.0,50,0,25,0,0,0,ENERGY_DEPLETED,8
1339,0.9671,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1340,0.9671,-160.0,50,0,9,6,0,0,ENERGY_DEPLETED,8
1341,0.9671,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1342,0.9671,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1343,0.967,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
1344,0.967,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1345,0.967,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1346,0.967,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1347,0.9669,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1348,0.9669,-122.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1349,0.9669,-158.0,50,0,22,0,0,0,ENERGY_DEPLETED,8
1350,0.9669,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1351,0.9668,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1352,0.9668,-122.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1353,0.9668,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1354,0.9668,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
1355,0.9667,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1356,0.9667,-130.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1357,0.9667,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1358,0.9667,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED,8
1359,0.9666,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1360,0.9666,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
1361,0.9666,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
1362,0.9666,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1363,0.9665,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1364,0.9665,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1365,0.9665,-146.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1366,0.9665,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1367,0.9664,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1368,0.9664,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
1369,0.9664,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1370,0.9664,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1371,0.9664,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1372,0.9663,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1373,0.9663,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1374,0.9663,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1375,0.9663,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1376,0.9662,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1377,0.9662,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED,8
1378,0.9662,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1379,0.9662,-98.0,50,0,7,0,0,0,ENERGY_DEPLETED,8
1380,0.9661,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
1381,0.9661,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1382,0.9661,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
1383,0.9661,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
1384,0.966,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1385,0.966,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1386,0.966,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1387,0.966,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
1388,0.9659,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1389,0.9659,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1390,0.9659,-110.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
1391,0.9659,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1392,0.9658,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1393,0.9658,-154.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
1394,0.9658,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1395,0.9658,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1396,0.9657,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1397,0.9657,-158.0,50,0,22,0,0,0,ENERGY_DEPLETED,8
1398,0.9657,-110.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
1399,0.9657,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1400,0.9657,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
1401,0.9656,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1402,0.9656,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED,8
1403,0.9656,-158.0,50,0,22,0,0,0,ENERGY_DEPLETED,8
1404,0.9656,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1405,0.9655,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1406,0.9655,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1407,0.9655,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1408,0.9655,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1409,0.9654,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1410,0.9654,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1411,0.9654,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1412,0.9654,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
1413,0.9653,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1414,0.9653,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1415,0.9653,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1416,0.9653,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1417,0.9652,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1418,0.9652,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1419,0.9652,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1420,0.9652,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
